"","zip","city","state","latitude","longitude"
"541","01815","Woburn","MA",42.446396,-71.459405
"542","01820","Pinehurst","MA",42.540779,-71.238175
"543","01821","Billerica","MA",42.54805,-71.25054
"544","01822","Billerica","MA",42.446396,-71.459405
"545","01823","Haverhill","MA",42.800429,-71.11087
"546","01824","Chelmsford","MA",42.595491,-71.3544
"547","01826","Dracut","MA",42.677772,-71.316
"548","01827","Dunstable","MA",42.671356,-71.50292
"549","01830","Haverhill","MA",42.78519,-71.07011
"550","01831","Haverhill","MA",42.771095,-71.122054
"551","01832","Haverhill","MA",42.781357,-71.11023
"552","01833","Georgetown","MA",42.729437,-70.98291
"553","01834","Groveland","MA",42.750691,-71.02487
"554","01835","Haverhill","MA",42.757767,-71.08518
"555","01840","Lawrence","MA",42.706941,-71.16181
"556","01841","Lawrence","MA",42.71159,-71.16667
"557","01842","Lawrence","MA",42.635443,-70.879123
"558","01843","Lawrence","MA",42.691091,-71.16078
"559","01844","Methuen","MA",42.73004,-71.17935
"560","01845","North Andover","MA",42.683841,-71.11171
"561","01850","Lowell","MA",42.655791,-71.30504
"562","01851","Lowell","MA",42.630915,-71.33238
"563","01852","Lowell","MA",42.634112,-71.29849
"564","01853","Lowell","MA",42.446396,-71.459405
"565","01854","Lowell","MA",42.649758,-71.33348
"566","01856","Lowell","MA",42.641779,-71.303488
"567","01860","Merrimac","MA",42.834246,-71.00207
"568","01862","North Billerica","MA",42.573592,-71.2911
"569","01863","North Chelmsford","MA",42.634199,-71.39322
"570","01864","North Reading","MA",42.583436,-71.0982
"571","01865","Nutting Lake","MA",42.446396,-71.459405
"572","01866","Pinehurst","MA",42.446396,-71.459405
"573","01867","Reading","MA",42.52585,-71.10993
"574","01876","Tewksbury","MA",42.601684,-71.22071
"575","01879","Tyngsboro","MA",42.671589,-71.41694
"576","01880","Wakefield","MA",42.501345,-71.07132
"577","01885","West Boxford","MA",42.635443,-70.879123
"578","01886","Westford","MA",42.592086,-71.43754
"579","01887","Wilmington","MA",42.558576,-71.17031
"580","01888","Woburn","MA",42.446396,-71.459405
"581","01889","North Reading","MA",42.571633,-71.109646
"582","01890","Winchester","MA",42.451945,-71.14276
"583","01899","Andover","MA",42.635443,-70.879123
"584","01901","Lynn","MA",42.461246,-70.946743
"585","01902","Lynn","MA",42.469946,-70.94113
"586","01903","Lynn","MA",42.635443,-70.879123
"587","01904","Lynn","MA",42.490421,-70.96579
"588","01905","Lynn","MA",42.464879,-70.97411
"589","01906","Saugus","MA",42.462796,-71.0098
"590","01907","Swampscott","MA",42.474409,-70.90588
"591","01908","Nahant","MA",42.427096,-70.92809
"592","01910","Lynn","MA",42.454796,-70.974694
"593","01913","Amesbury","MA",42.854423,-70.93547
"594","01915","Beverly","MA",42.560995,-70.8757
"595","01921","Boxford","MA",42.677869,-71.00844
"596","01922","Byfield","MA",42.76087,-70.92648
"597","01923","Danvers","MA",42.569756,-70.94322
"598","01929","Essex","MA",42.631753,-70.77925
"599","01930","Gloucester","MA",42.624015,-70.67552
"600","01931","Gloucester","MA",42.635443,-70.879123
"601","01936","Hamilton","MA",42.635443,-70.879123
"602","01937","Hathorne","MA",42.635443,-70.879123
"603","01938","Ipswich","MA",42.682965,-70.84007
"604","01940","Lynnfield","MA",42.527895,-71.02834
"605","01944","Manchester","MA",42.580033,-70.76462
"606","01945","Marblehead","MA",42.497146,-70.86323
"607","01947","Salem","MA",42.642845,-70.873647
"608","01949","Middleton","MA",42.602278,-71.01356
"609","01950","Newburyport","MA",42.809891,-70.86363
"610","01951","Newbury","MA",42.780141,-70.86866
"611","01952","Salisbury","MA",42.85048,-70.86153
"612","01960","Peabody","MA",42.534045,-70.96146
"613","01961","Peabody","MA",42.635443,-70.879123
"614","01965","Prides Crossing","MA",42.558113,-70.825743
"615","01966","Rockport","MA",42.659936,-70.61727
"616","01969","Rowley","MA",42.716708,-70.90899
"617","01970","Salem","MA",42.516845,-70.8985
"618","01971","Salem","MA",42.635443,-70.879123
"619","01982","South Hamilton","MA",42.616643,-70.86513
"620","01983","Topsfield","MA",42.642471,-70.94424
"621","01984","Wenham","MA",42.600518,-70.87618
"622","01985","West Newbury","MA",42.790736,-70.97286
"623","02018","Accord","MA",41.970474,-70.701357
"624","02019","Bellingham","MA",42.075122,-71.47953
"625","02020","Brant Rock","MA",42.081825,-70.643868
"626","02021","Canton","MA",42.166776,-71.1343
"627","02025","Cohasset","MA",42.241908,-70.81223
"628","02026","Dedham","MA",42.244609,-71.16553
"629","02027","Dedham","MA",42.180048,-71.08923
"630","02029","Providence","RI",41.817398,-71.453674
"631","02030","Dover","MA",42.23888,-71.28241
"632","02031","East Mansfield","MA",41.998799,-71.200894
"633","02032","East Walpole","MA",42.153912,-71.21362
"634","02035","Foxboro","MA",42.061427,-71.24232
"635","02038","Franklin","MA",42.089104,-71.4069
"636","02040","Greenbush","MA",41.970474,-70.701357
"637","02041","Green Harbor","MA",42.069642,-70.649075
"638","02043","Hingham","MA",42.225708,-70.88764
"639","02044","Hingham","MA",41.970474,-70.701357
"640","02045","Hull","MA",42.286347,-70.87663
"641","02047","Humarock","MA",42.142836,-70.69353
"642","02048","Mansfield","MA",42.019982,-71.2191
"643","02050","Marshfield","MA",42.109763,-70.69172
"644","02051","Marshfield Hills","MA",42.151202,-70.734146
"645","02052","Medfield","MA",42.185571,-71.30476
"646","02053","Medway","MA",42.151526,-71.42315
"647","02054","Millis","MA",42.166398,-71.36178
"648","02055","Minot","MA",41.970474,-70.701357
"649","02056","Norfolk","MA",42.111836,-71.32855
"650","02059","North Marshfield","MA",41.970474,-70.701357
"651","02060","North Scituate","MA",41.970474,-70.701357
"652","02061","Norwell","MA",42.15243,-70.8205
"653","02062","Norwood","MA",42.185974,-71.20166
"654","02065","Ocean Bluff","MA",42.097219,-70.651567
"655","02066","Scituate","MA",42.205038,-70.7513
"656","02067","Sharon","MA",42.113749,-71.17923
"657","02070","Sheldonville","MA",42.180048,-71.08923
"658","02071","South Walpole","MA",42.101406,-71.27239
"659","02072","Stoughton","MA",42.125432,-71.10627
"660","02081","Walpole","MA",42.145237,-71.25375
"661","02085","Foxborough","MA",42.075995,-71.286055
"662","02090","Westwood","MA",42.212949,-71.20735
"663","02093","Wrentham","MA",42.0597,-71.34617
"664","02101","Boston","MA",42.370567,-71.026964
"665","02102","Boston","MA",42.338947,-70.919635
"666","02103","Boston","MA",42.338947,-70.919635
"667","02104","Boston","MA",42.338947,-70.919635
"668","02105","Boston","MA",42.338947,-70.919635
"669","02106","Boston","MA",42.354318,-71.073449
"670","02107","Boston","MA",42.338947,-70.919635
"671","02108","Boston","MA",42.357903,-71.06408
"672","02109","Boston","MA",42.361477,-71.05417
"673","02110","Boston","MA",42.356532,-71.05365
"674","02111","Boston","MA",42.349838,-71.06101
"675","02112","Boston","MA",42.338947,-70.919635
"676","02113","Boston","MA",42.365028,-71.05636
"677","02114","Boston","MA",42.361792,-71.06774
"678","02115","Boston","MA",42.34308,-71.09268
"679","02116","Boston","MA",42.349622,-71.07372
"680","02117","Boston","MA",42.338947,-70.919635
"681","02118","Boston","MA",42.338724,-71.07276
"682","02119","Boston","MA",42.324511,-71.08455
"683","02120","Boston","MA",42.332099,-71.09651
"684","02121","Boston","MA",42.307448,-71.08127
"685","02122","Boston","MA",42.296298,-71.05454
"686","02123","Boston","MA",42.338947,-70.919635
"687","02124","Boston","MA",42.28713,-71.07156
"688","02125","Boston","MA",42.316852,-71.05811
"689","02126","Mattapan","MA",42.272098,-71.09426
"690","02127","Boston","MA",42.33499,-71.04562
"691","02128","Boston","MA",42.378297,-71.0255
"692","02129","Charlestown","MA",42.378619,-71.06495
"693","02130","Jamaica Plain","MA",42.309998,-71.11171
"694","02131","Roslindale","MA",42.284678,-71.13052
"695","02132","West Roxbury","MA",42.279432,-71.1598
"696","02133","Boston","MA",42.338947,-70.919635
"697","02134","Allston","MA",42.355147,-71.13164
"698","02135","Brighton","MA",42.348418,-71.15349
"699","02136","Hyde Park","MA",42.252198,-71.12593
"700","02137","Readville","MA",42.338947,-70.919635
"701","02138","Cambridge","MA",42.379146,-71.12803
"702","02139","Cambridge","MA",42.364347,-71.10431
"703","02140","Cambridge","MA",42.393327,-71.12837
"704","02141","Cambridge","MA",42.370519,-71.08443
"705","02142","Cambridge","MA",42.362297,-71.08412
"706","02143","Somerville","MA",42.381929,-71.09908
"707","02144","Somerville","MA",42.399546,-71.12165
"708","02145","Somerville","MA",42.390846,-71.09225
"709","02146","Brookline","MA",42.308198,-71.088745
"710","02147","Brookline Village","MA",42.180048,-71.08923
"711","02148","Malden","MA",42.428549,-71.06059
"712","02149","Everett","MA",42.409916,-71.0522
"713","02150","Chelsea","MA",42.396382,-71.03352
"714","02151","Revere","MA",42.416247,-71.00525
"715","02152","Winthrop","MA",42.373047,-70.97803
"716","02153","Medford","MA",42.446396,-71.459405
"717","02154","Waltham","MA",42.388938,-71.2398
"718","02155","Medford","MA",42.419846,-71.10942
"719","02156","West Medford","MA",42.446396,-71.459405
"720","02157","Babson Park","MA",42.173933,-71.185494
"721","02158","Newton","MA",42.353696,-71.188149
"722","02159","Newton","MA",42.316097,-71.191248
"723","02160","Newton","MA",42.446396,-71.459405
"724","02161","Newton","MA",42.446396,-71.459405
"725","02162","Newton","MA",42.331896,-71.25405
"726","02163","Boston","MA",42.367946,-71.12056
"727","02164","Newton","MA",42.446396,-71.459405
"728","02165","Newton","MA",42.446396,-71.459405
"729","02166","Auburndale","MA",42.346146,-71.243057
"730","02167","Chestnut Hill","MA",42.320797,-71.169847
"731","02168","Waban","MA",42.446396,-71.459405
"732","02169","Quincy","MA",42.250739,-70.99593
"733","02170","Quincy","MA",42.267049,-71.01834
"734","02171","Quincy","MA",42.284498,-71.02316
"735","02172","Watertown","MA",42.372596,-71.177998
"736","02173","Lexington","MA",42.446396,-71.459405
"737","02174","Arlington","MA",42.417695,-71.167083
"738","02175","Arlington Heights","MA",42.446396,-71.459405
"739","02176","Melrose","MA",42.459045,-71.06233
"740","02177","Melrose","MA",42.446396,-71.459405
"741","02178","Belmont","MA",42.446396,-71.459405
"742","02179","Waverley","MA",42.446396,-71.459405
"743","02180","Stoneham","MA",42.480145,-71.09835
"744","02181","Wellesley","MA",42.300596,-71.27875
"745","02184","Braintree","MA",42.209555,-70.99968
"746","02185","Braintree","MA",42.180048,-71.08923
"747","02186","Milton","MA",42.253074,-71.07496
"748","02187","Milton Village","MA",42.180048,-71.08923
"749","02188","Weymouth","MA",42.212866,-70.95872
"750","02189","Weymouth","MA",42.2112,-70.93111
"751","02190","Weymouth","MA",42.1711,-70.94597
"752","02191","Weymouth","MA",42.242749,-70.94434
"753","02192","Needham","MA",42.180048,-71.08923
"754","02193","Weston","MA",42.446396,-71.459405
"755","02194","Needham","MA",42.292547,-71.225799
"756","02195","Newton","MA",42.446396,-71.459405
"757","02196","Boston","MA",42.338947,-70.919635
"758","02199","Boston","MA",42.34713,-71.08234
"759","02201","Boston","MA",42.338947,-70.919635
"760","02202","Boston","MA",42.361094,-71.061814
"761","02203","Boston","MA",42.361485,-71.060364
"762","02204","Boston","MA",42.338947,-70.919635
"763","02205","Boston","MA",42.350334,-71.053877
"764","02206","Boston","MA",42.338947,-70.919635
"765","02207","Boston","MA",42.338947,-70.919635
"766","02208","Boston","MA",42.338947,-70.919635
"767","02209","Boston","MA",42.338947,-70.919635
"768","02210","Boston","MA",42.347974,-71.04463
"769","02211","Boston","MA",42.338947,-70.919635
"770","02212","Boston","MA",42.446396,-71.459405
"771","02215","Boston","MA",42.346997,-71.10215
"772","02216","Boston","MA",42.338947,-70.919635
"773","02217","Boston","MA",42.338947,-70.919635
"774","02222","Boston","MA",42.367797,-71.06282
"775","02228","East Boston","MA",42.35,-71.06
"776","02238","Cambridge","MA",42.446396,-71.459405
"777","02239","Cambridge","MA",42.446396,-71.459405
"778","02241","Boston","MA",42.338947,-70.919635
"779","02254","Waltham","MA",42.446396,-71.459405
"780","02258","Newton","MA",42.446396,-71.459405
"781","02266","Boston","MA",42.338947,-70.919635
"782","02269","Quincy","MA",42.180048,-71.08923
"783","02272","Watertown","MA",42.446396,-71.459405
"784","02277","Watertown","MA",42.446396,-71.459405
"785","02283","Boston","MA",42.338947,-70.919635
"786","02284","Boston","MA",42.338947,-70.919635
"787","02293","Boston","MA",42.338947,-70.919635
"788","02295","Boston","MA",42.338947,-70.919635
"789","02297","Boston","MA",42.338947,-70.919635
"790","02298","Boston","MA",42.34,-71.05
"791","02301","Brockton","MA",42.0794,-71.03441
"792","02302","Brockton","MA",42.08715,-71.00222
"793","02303","Brockton","MA",41.970474,-70.701357
"794","02304","Brockton","MA",41.970474,-70.701357
"795","02305","Brockton","MA",41.970474,-70.701357
"796","02322","Avon","MA",42.121932,-71.04522
"797","02324","Bridgewater","MA",41.979501,-70.97215
"798","02325","Bridgewater","MA",41.98725,-70.972786
"799","02327","Bryantville","MA",42.040708,-70.827245
"800","02330","Carver","MA",41.873697,-70.7656
"801","02331","Duxbury","MA",41.970474,-70.701357
"802","02332","Duxbury","MA",42.031371,-70.70105
"803","02333","East Bridgewater","MA",42.029083,-70.95227
"804","02334","Easton","MA",42.023528,-71.132397
"805","02337","Elmwood","MA",42.022225,-70.931588
"806","02338","Halifax","MA",41.999851,-70.85395
"807","02339","Hanover","MA",42.12867,-70.85913
"808","02340","Hanover","MA",42.11,-70.81
"809","02341","Hanson","MA",42.059434,-70.86205
"810","02343","Holbrook","MA",42.148351,-71.01037
"811","02344","Middleboro","MA",41.970474,-70.701357
"812","02345","Manomet","MA",41.888198,-70.581029
"813","02346","Middleboro","MA",41.889582,-70.89406
"814","02347","Lakeville","MA",41.835094,-70.95973
"815","02348","Middleboro","MA",41.970474,-70.701357
"816","02349","Middleboro","MA",41.970474,-70.701357
"817","02350","Monponsett","MA",42.018525,-70.847486
"818","02351","Abington","MA",42.119534,-70.94787
"819","02355","North Carver","MA",41.916918,-70.801331
"820","02356","North Easton","MA",42.058507,-71.11309
"821","02357","North Easton","MA",42.064499,-71.087091
"822","02358","North Pembroke","MA",41.805219,-70.62642
"823","02359","Pembroke","MA",42.065554,-70.80426
"824","02360","Plymouth","MA",41.894676,-70.61999
"825","02361","Plymouth","MA",41.970474,-70.701357
"826","02362","Plymouth","MA",41.970474,-70.701357
"827","02363","Plymouth","MA",41.959094,-70.706774
"828","02364","Kingston","MA",41.993102,-70.73827
"829","02366","South Carver","MA",41.854063,-70.66088
"830","02367","Plympton","MA",41.968987,-70.80452
"831","02368","Randolph","MA",42.173417,-71.04912
"832","02369","Dennis Port","MA",41.662531,-70.14021
"833","02370","Rockland","MA",42.129513,-70.91189
"834","02375","South Easton","MA",42.029749,-71.10191
"835","02379","West Bridgewater","MA",42.02195,-71.01878
"836","02381","White Horse Beach","MA",41.931602,-70.561051
"837","02382","Whitman","MA",42.08235,-70.93734
"838","02401","Brockton","MA",42.079399,-71.03459
"839","02402","Brockton","MA",42.0863,-70.999339
"840","02403","Brockton","MA",41.970474,-70.701357
"841","02404","Brockton","MA",41.970474,-70.701357
"842","02405","Brockton","MA",41.970474,-70.701357
"843","02407","Scituate","MA",42.136086,-70.688251
"844","02420","Lexington","MA",42.452895,-71.21619
"845","02421","Lexington","MA",42.439295,-71.23553
"846","02445","Brookline","MA",42.324397,-71.13933
"847","02446","Brookline","MA",42.344747,-71.12141
"848","02447","Brookline Village","MA",42.180048,-71.08923
"849","02451","Waltham","MA",42.393029,-71.24771
"850","02452","Waltham","MA",42.392496,-71.22153
"851","02453","Waltham","MA",42.370446,-71.23563
"852","02454","Waltham","MA",42.356719,-71.250479
"853","02455","North Waltham","MA",42.39,-71.22
"854","02456","New Town","MA",42.446396,-71.459405
"855","02457","Babson Park","MA",42.180048,-71.08923
"856","02458","Newton","MA",42.354727,-71.18809
"857","02459","Newton Center","MA",42.321197,-71.193
"858","02460","Newtonville","MA",42.352996,-71.20907
"859","02461","Newton Highlands","MA",42.31883,-71.20822
"860","02462","Newton Lower Falls","MA",42.331646,-71.25761
"861","02464","Newton Upper Falls","MA",42.311997,-71.22046
"862","02465","West Newton","MA",42.351046,-71.22677
"863","02466","Auburndale","MA",42.345833,-71.24735
"864","02467","Chestnut Hill","MA",42.321997,-71.17314
"865","02468","Waban","MA",42.325247,-71.2319
"866","02471","Watertown","MA",42.446396,-71.459405
"867","02472","Watertown","MA",42.371296,-71.18196
"868","02474","Arlington","MA",42.419496,-71.15635
"869","02475","Arlington Heights","MA",42.446396,-71.459405
"870","02476","Arlington","MA",42.416745,-71.17761
"871","02477","Watertown","MA",42.446396,-71.459405
"872","02478","Belmont","MA",42.391546,-71.17471
